-77.840	-.2428	11.738	-.0626	-2.364	-.0010995
-76.649	.4500	11.778	-.7257	-2.363	-.0007842
-76.325	-.0149	10.125	.5255	-2.363	-.0009860
-74.066	.0696	10.159	-.5432	-2.363	-.0010732
-76.618	-.4895	9.538	-.1707	-2.363	-.0011195
-75.526	.2710	9.539	-.0292	-2.363	-.0009416
-74.660	.0039	10.818	-.5583	-2.362	-.0011035
-74.357	-.2716	9.841	-.5714	-2.360	-.0009674
-77.717	.5157	9.062	-.2075	-2.359	-.0009885
-78.850	.7653	8.966	-.1090	-2.359	-.0009305
-74.965	.1107	7.175	-.0008	-2.357	-.0007902
-76.452	-.6153	11.14	.1875	-2.356	-.0007412
-78.140	.0381	9.957	-.1600	-2.356	-.0009013
-76.191	-.2556	12.637	-.7673	-2.355	-.0010067
-76.239	.0027	11.772	.1224	-2.355	-.0011047
-78.571	-.0830	9.575	-.5827	-2.355	-.0009403
-75.856	.0193	8.288	-.5292	-2.354	-.0008521
-76.529	.1766	11.016	-.9184	-2.354	-.0009926
-77.221	-.2805	12.025	.2626	-2.353	-.0009981
-76.749	-.0007	12.462	.8172	-2.351	-.0009827
-74.863	-.5432	10.578	-.0849	-2.350	-.0010042
-78.370	-.5777	10.765	.0921	-2.348	-.0007844
-76.665	.7631	8.134	.3230	-2.348	-.0009826
-76.047	-.6019	7.429	-.0518	-2.346	-.0008573
-76.000	-.0534	9.929	.4645	-2.346	-.0010353
-72.600	.1616	12.068	.0191	-2.345	-.0010809
-76.705	-.8297	8.956	-.2185	-2.344	-.0010419
-76.535	-.4746	13.213	.2605	-2.344	-.0009599
-80.305	-.3333	9.463	.0054	-2.343	-.0009896
-79.635	-.2402	11.39	-.3598	-2.342	-.0010298
-76.225	-.5101	12.624	-.4091	-2.342	-.0007092
-75.473	.1379	12.702	-.1848	-2.342	-.0008936
-77.140	.4259	7.998	.0264	-2.340	-.0008120
-76.246	.6797	11.098	.3713	-2.339	-.0009128
-74.594	.3730	13.19	-.1666	-2.338	-.0011820
-77.382	.3081	9.879	-.5889	-2.338	-.0008532
-79.437	.3400	9.818	-.7003	-2.337	-.0009921
-75.785	.5941	11.771	.2374	-2.337	-.0007967
-73.620	-.1119	11.102	-.6295	-2.335	-.0011494
-73.574	.1727	9.945	-.6277	-2.334	-.0007770
-74.558	.6071	8.905	-.3400	-2.333	-.0011087
-76.205	.2877	10.187	.4306	-2.332	-.0008091
-75.035	-.3813	11.702	.6122	-2.332	-.0007134
-78.370	.0006	8.259	-.5097	-2.331	-.0010929
-74.258	-.2281	12.46	.1004	-2.331	-.0007903
-79.555	-.5267	11.487	.1727	-2.331	-.0007406
-74.019	-.1944	7.995	.0400	-2.330	-.0010512
-74.596	.2530	12.366	.0793	-2.329	-.0008071
-74.964	.1103	8.06	.4253	-2.325	-.0010311
-76.522	.2602	11.469	-.7075	-2.324	-.0010412
-78.004	-.2296	9.016	.1717	-2.324	-.0009918
-76.197	.4352	9.738	.5471	-2.324	-.0010321
-76.696	.3064	8.32	.2489	-2.321	-.0008740
-79.169	-.1388	10.137	-.4700	-2.321	-.0010649
-75.677	.8150	9.414	-.1233	-2.321	-.0009885
-76.878	.5206	7.663	-.1580	-2.320	-.0011543
-75.979	-.5867	8.258	-.5207	-2.320	-.0009776
-76.249	-.0094	9.17	.2480	-2.320	-.0008062
-73.648	.2653	7.984	.2357	-2.320	-.0010821
