-80.757	-0.0200	9.276	0.2188	-2.682	0.0007259	479585
-81.189	0.0752	10.375	0.2644	-2.681	0.0007729	479586
-84.541	0.3410	10.257	-0.4927	-2.680	0.0006711	479587
-81.210	-0.4100	10.740	0.6383	-2.679	0.0006444	479588
-84.540	0.0181	8.495	-0.6599	-2.678	0.0006518	479589
-85.769	-0.2054	12.431	-0.4693	-2.678	0.0007213	479590
-84.867	-0.6978	8.585	0.0337	-2.678	0.0005539	479591
-82.137	-0.0220	11.549	0.5695	-2.678	0.0004421	479592
-81.312	0.1656	8.294	-0.4842	-2.677	0.0005845	479593
-86.371	-0.4287	10.809	0.6119	-2.677	0.0008786	479594
-80.690	-0.2159	8.498	0.2977	-2.677	0.0006686	479595
-85.433	0.6210	9.458	-0.3925	-2.677	0.0008278	479596
-83.720	-0.6569	7.458	-0.2399	-2.674	0.0004744	479597
-86.413	-0.2930	7.421	0.3161	-2.674	0.0007712	479598
-86.035	-0.1154	8.676	0.5080	-2.674	0.0006783	479599
-80.449	0.1164	9.858	-0.2344	-2.673	0.0007055	479600
-87.207	-0.2207	9.313	-0.0415	-2.673	0.0006692	479601
-81.584	0.0450	7.217	-0.1750	-2.673	0.0005953	479602
-80.878	-0.1666	9.183	0.1673	-2.672	0.0006133	479603
-83.643	-0.2732	12.167	-0.4871	-2.671	0.0007436	479604
-83.997	-0.1911	9.001	0.2881	-2.670	0.0008011	479605
-84.819	0.5820	11.168	-0.6181	-2.670	0.0006754	479606
-84.065	0.1476	11.700	-0.2217	-2.669	0.0008105	479607
-82.320	-0.1502	13.331	-0.0388	-2.668	0.0005725	479608
-82.301	0.5138	10.766	-0.5384	-2.668	0.0006033	479609
-84.376	0.0638	9.572	-0.2708	-2.667	0.0006206	479610
-81.723	-0.4931	9.278	-0.3967	-2.667	0.0007668	479611
-85.933	-0.0370	11.368	-0.7942	-2.667	0.0007472	479612
-85.633	-0.4324	9.679	-0.2939	-2.667	0.0006919	479613
-83.985	-0.0260	8.326	0.1640	-2.666	0.0006576	479614
-83.523	-0.4113	12.569	-0.4903	-2.666	0.0007334	479615
-87.634	0.2238	10.448	-0.4314	-2.666	0.0008049	479616
-84.728	0.0203	9.446	-0.6630	-2.662	0.0005149	479617
-83.735	0.2396	8.182	0.7966	-2.661	0.0004650	479618
-86.021	-0.3371	12.758	-0.1974	-2.661	0.0005266	479619
-84.512	-0.1501	8.124	0.2391	-2.660	0.0006466	479620
-85.745	-0.3477	11.120	-0.3244	-2.659	0.0007394	479621
-86.715	-0.2184	8.085	-0.1670	-2.659	0.0006977	479622
-80.531	-0.4703	7.863	-0.2075	-2.658	0.0005386	479623
-85.292	-0.3189	12.066	-0.0077	-2.658	0.0006994	479624
-87.001	-0.3297	6.914	-0.1509	-2.655	0.0007889	479625
-86.966	-0.1258	10.694	0.0721	-2.655	0.0005156	479626
-87.247	-0.0881	11.038	0.1196	-2.654	0.0008738	479627
-84.966	0.6626	11.295	-0.4834	-2.654	0.0008034	479628
-83.704	-0.5409	10.998	-0.1929	-2.654	0.0006103	479629
-87.177	0.4541	10.272	0.4306	-2.653	0.0008860	479630
-83.983	-0.5786	12.461	-0.1712	-2.652	0.0005302	479631
-83.594	-0.0847	12.199	-0.8444	-2.650	0.0005292	479632
-85.481	-0.0364	12.345	0.6098	-2.650	0.0005948	479633
-85.448	0.6508	8.212	-0.2289	-2.649	0.0006415	479634
-82.233	0.4909	8.949	0.0335	-2.649	0.0005908	479635
-88.306	-0.0583	10.746	-0.0902	-2.649	0.0007621	479636
-82.280	-0.2615	8.572	0.4011	-2.647	0.0007327	479637
-82.021	-0.3260	10.704	0.4357	-2.647	0.0006639	479638
-84.681	0.0432	6.653	0.1794	-2.647	0.0007572	479639
-82.228	0.1886	12.066	-0.2785	-2.645	0.0007313	479640
-85.397	0.7415	10.666	-0.1469	-2.644	0.0007356	479641
-84.786	-0.0111	10.025	0.8422	-2.642	0.0006252	479642
-85.553	0.0085	11.359	0.4636	-2.642	0.0006008	479643
-84.820	0.6806	9.381	-0.2150	-2.642	0.0005755	479644
-88.499	0.2331	12.452	0.0297	-2.641	0.0009368	479645
-85.201	-0.5322	9.830	-0.4762	-2.640	0.0008764	479646
-84.058	0.3571	8.734	0.6303	-2.640	0.0006138	479647
-85.754	0.6058	9.326	0.1567	-2.639	0.0006405	479648
-86.133	-0.3166	12.301	0.2008	-2.639	0.0006410	479649
-86.741	-0.2455	9.577	-0.6451	-2.639	0.0007715	479650
-81.446	-0.1290	7.610	0.2565	-2.639	0.0006068	479651
-83.761	-0.6198	10.951	0.4558	-2.638	0.0006730	479652
-86.690	0.0963	10.263	-0.2692	-2.638	0.0005984	479653
-81.567	-0.4419	8.097	0.0288	-2.638	0.0005005	479654
-82.115	0.2942	11.841	-0.4058	-2.637	0.0005839	479655
