-75.764	-0.6657	8.900	-0.0272	-2.707	-0.0008989	144686
-79.035	0.3272	9.596	-0.3908	-2.706	-0.0008080	144687
-77.660	0.1563	9.245	0.2020	-2.706	-0.0006248	144688
-80.111	-0.1394	9.773	-0.3360	-2.705	-0.0007148	144689
-77.696	0.0751	8.632	-0.6501	-2.705	-0.0005250	144690
-78.298	-0.7277	10.122	0.0370	-2.705	-0.0006562	144691
-76.999	0.4034	10.803	-0.1405	-2.704	-0.0003963	144692
-77.278	-0.6458	10.323	-0.1163	-2.704	-0.0005409	144693
-77.542	-0.5023	9.952	-0.7322	-2.702	-0.0007557	144694
-82.102	-0.3556	10.880	0.2837	-2.702	-0.0006205	144695
-74.975	0.1597	10.250	-0.4660	-2.701	-0.0005613	144696
-77.775	-0.4797	12.614	0.0313	-2.701	-0.0007507	144697
-77.313	0.4112	12.942	0.1991	-2.700	-0.0006397	144698
-76.876	-0.2489	10.524	0.5452	-2.700	-0.0008041	144699
-78.071	0.4406	8.146	0.1894	-2.699	-0.0004734	144700
-77.831	-0.3283	10.970	0.0711	-2.699	-0.0006531	144701
-77.981	0.3216	9.391	-0.6410	-2.698	-0.0006475	144702
-73.294	0.0979	10.168	-0.0397	-2.697	-0.0007873	144703
-78.550	0.1203	8.065	0.1068	-2.697	-0.0005741	144704
-80.197	-0.2832	8.955	-0.4282	-2.697	-0.0007820	144705
-77.005	-0.0672	12.274	0.4889	-2.696	-0.0005825	144706
-77.501	0.1657	8.149	-0.5549	-2.696	-0.0006448	144707
-75.953	-0.1455	10.082	0.7813	-2.696	-0.0005625	144708
-79.072	0.6425	9.274	-0.2319	-2.695	-0.0007918	144709
-78.257	-0.1964	12.161	0.0588	-2.693	-0.0007649	144710
-77.495	-0.2214	10.059	-0.0225	-2.693	-0.0006029	144711
-78.321	0.2721	8.880	0.2924	-2.693	-0.0005798	144712
-74.857	-0.1045	9.772	0.2087	-2.692	-0.0007948	144713
-80.563	0.1224	11.689	-0.0638	-2.689	-0.0005895	144714
-75.348	-0.2559	8.864	0.1962	-2.688	-0.0008454	144715
-76.707	-0.6665	10.850	0.1654	-2.688	-0.0007728	144716
-79.418	-0.1951	12.467	-0.3918	-2.686	-0.0006932	144717
-80.383	-0.1540	11.041	-0.5071	-2.686	-0.0004623	144718
-76.242	-0.6578	8.560	0.0978	-2.685	-0.0006042	144719
-75.409	0.0989	10.510	0.9186	-2.684	-0.0008156	144720
-77.493	0.0403	11.818	-0.5875	-2.684	-0.0006247	144721
-77.769	-0.4593	11.726	-0.3664	-2.683	-0.0007822	144722
-78.996	0.1448	10.470	0.4990	-2.682	-0.0005006	144723
-74.411	0.2022	11.937	0.1926	-2.682	-0.0008616	144724
-75.105	-0.0979	9.262	0.2154	-2.682	-0.0006232	144725
-75.264	0.5504	9.488	-0.2606	-2.681	-0.0006715	144726
-75.378	0.3617	8.720	0.0186	-2.681	-0.0005951	144727
-78.863	-0.1588	11.974	-0.3885	-2.681	-0.0004757	144728
-77.195	0.3087	10.307	0.1432	-2.679	-0.0007259	144729
-77.654	0.1826	7.949	0.4292	-2.678	-0.0005889	144730
-78.580	0.7127	9.642	-0.0825	-2.677	-0.0008550	144731
-78.191	0.3203	7.787	-0.1580	-2.677	-0.0008180	144732
-77.607	0.0862	9.494	-0.6208	-2.676	-0.0005154	144733
-79.265	0.2063	11.490	0.1337	-2.676	-0.0007069	144734
-78.248	-0.1173	11.832	-0.8174	-2.675	-0.0004554	144735
-73.771	0.1681	10.264	-0.5251	-2.675	-0.0007721	144736
-76.080	0.3929	9.561	0.3388	-2.675	-0.0005759	144737
-80.747	0.0304	9.499	-0.2301	-2.674	-0.0005647	144738
-80.130	-0.1966	6.374	0.2373	-2.674	-0.0005245	144739
-74.524	-0.1313	8.719	0.2773	-2.672	-0.0008300	144740
-81.154	-0.1129	9.743	0.4580	-2.671	-0.0007273	144741
-81.529	0.2861	8.727	-0.5840	-2.671	-0.0003999	144742
-79.275	-0.4445	10.301	-0.0697	-2.671	-0.0006535	144743
-79.855	-0.2517	11.558	0.2706	-2.670	-0.0006235	144744
-75.708	-0.5710	10.536	0.3111	-2.670	-0.0007822	144745
-76.398	0.0612	8.651	0.2281	-2.670	-0.0008649	144746
-76.740	0.2739	13.083	-0.0647	-2.669	-0.0005918	144747
-76.946	0.7788	8.477	0.0110	-2.669	-0.0008100	144748
-79.579	-0.2887	10.111	0.7903	-2.669	-0.0006823	144749
-78.944	-0.6977	9.998	-0.1078	-2.667	-0.0007228	144750
-80.719	0.1790	9.637	-0.5240	-2.666	-0.0006404	144751
-75.515	0.2509	8.008	0.5857	-2.666	-0.0007473	144752
-76.749	0.1345	12.991	0.3171	-2.661	-0.0007942	144753
-78.674	0.7248	11.251	0.1709	-2.661	-0.0007346	144754
-82.206	-0.0193	9.820	0.0367	-2.660	-0.0004422	144755
-78.397	0.2470	12.006	0.2891	-2.660	-0.0006161	144756
-74.244	0.4461	9.082	0.1169	-2.660	-0.0007164	144757
-77.398	-0.5669	9.803	0.5657	-2.659	-0.0005063	144758
-77.167	-0.0302	7.822	0.2184	-2.658	-0.0007974	144759
-78.425	0.0849	11.496	-0.3795	-2.656	-0.0005739	144760
-77.498	0.3877	12.061	0.5502	-2.654	-0.0006887	144761
-77.425	0.4793	7.562	0.0129	-2.654	-0.0005065	144762
-79.120	-0.5255	9.872	0.0535	-2.654	-0.0007669	144763
-79.849	0.0308	10.648	0.5326	-2.653	-0.0008830	144764
-76.602	-0.3521	10.998	0.3596	-2.652	-0.0007813	144765
-79.675	0.5949	8.647	-0.3138	-2.652	-0.0005723	144766
-78.550	-0.1397	7.694	0.4791	-2.652	-0.0006550	144767
-75.596	0.2086	12.327	-0.2840	-2.650	-0.0008163	144768
-81.734	-0.3775	9.813	-0.1191	-2.650	-0.0006563	144769
-77.283	0.2841	8.224	-0.4131	-2.649	-0.0004641	144770
-77.473	-0.2822	9.647	-0.4905	-2.649	-0.0007260	144771
-78.936	0.2725	11.081	0.8209	-2.648	-0.0006455	144772
-80.717	0.1746	9.533	0.2917	-2.647	-0.0007650	144773
-81.287	0.2108	10.067	0.2403	-2.647	-0.0005192	144774
-81.273	-0.2978	11.968	0.0967	-2.646	-0.0006474	144775
-77.141	-0.3720	9.262	-0.8772	-2.644	-0.0006925	144776
-77.576	-0.0958	11.327	0.4057	-2.644	-0.0008508	144777
-79.876	-0.2585	8.900	-0.9429	-2.644	-0.0005413	144778
-79.355	-0.3288	13.352	0.3845	-2.642	-0.0006214	144779
-76.506	-0.1538	6.722	-0.3135	-2.642	-0.0007649	144780
-80.794	0.5045	9.759	-0.1636	-2.641	-0.0006143	144781
-77.020	0.4434	8.034	0.7637	-2.638	-0.0007824	144782
-80.407	0.2793	13.404	-0.1689	-2.638	-0.0005055	144783
-75.756	-0.1330	10.314	-0.9852	-2.637	-0.0006788	144784
-80.887	0.1824	11.287	-0.5469	-2.636	-0.0007914	144785
-76.359	0.1147	8.913	0.6916	-2.635	-0.0006871	144786
-75.495	0.0553	8.386	-0.3145	-2.635	-0.0008597	144787
-76.793	0.1869	6.731	0.3759	-2.634	-0.0004991	144788
-81.198	-0.2686	8.277	0.0970	-2.633	-0.0006685	144789
-78.893	0.5539	12.196	-0.1129	-2.632	-0.0006227	144790
-78.393	-0.0730	11.109	0.1061	-2.632	-0.0008571	144791
-78.171	-0.5001	11.070	-0.0901	-2.630	-0.0005527	144792
-81.025	0.0631	12.321	0.4636	-2.630	-0.0004673	144793
-76.147	-0.2389	8.659	0.6089	-2.627	-0.0007394	144794
-80.128	-0.1781	8.938	0.4007	-2.627	-0.0006584	144795
-79.250	0.2416	11.543	0.1712	-2.627	-0.0006792	144796
-76.880	-0.7081	10.732	-0.5430	-2.625	-0.0007404	144797
-76.934	0.4736	7.612	0.0286	-2.625	-0.0005296	144798
-76.029	-0.4575	11.823	-0.1486	-2.625	-0.0004094	144799
-81.813	-0.2879	10.638	-0.0981	-2.623	-0.0006847	144800
-78.426	0.0477	9.247	0.6787	-2.622	-0.0005887	144801
-78.735	-0.0446	8.491	0.0960	-2.621	-0.0007496	144802
-75.091	0.0487	10.959	-0.6572	-2.621	-0.0006497	144803
-82.147	0.2584	9.370	0.1412	-2.620	-0.0006389	144804
-76.700	0.4165	11.024	-0.0713	-2.620	-0.0004598	144805
-80.742	0.3825	10.223	0.4138	-2.619	-0.0006262	144806
-79.762	0.5792	7.335	-0.3289	-2.619	-0.0003873	144807
-79.856	0.5919	11.860	-0.1070	-2.619	-0.0005663	144808
-79.443	-0.6495	8.899	0.1930	-2.619	-0.0006358	144809
-79.035	-0.1761	8.259	0.0598	-2.618	-0.0004360	144810
-79.083	-0.0900	11.131	0.1843	-2.618	-0.0007912	144811
-78.416	-0.4138	11.207	-0.4433	-2.618	-0.0005331	144812
-79.515	-0.0811	11.751	0.1107	-2.618	-0.0005671	144813
-75.968	0.0352	9.324	0.2407	-2.617	-0.0008548	144814
-80.539	0.5290	9.347	-0.0453	-2.617	-0.0006779	144815
-77.769	0.6348	12.588	-0.1487	-2.616	-0.0004999	144816
-76.659	0.5827	8.860	0.3648	-2.615	-0.0005950	144817
-75.548	-0.2440	10.811	-0.8896	-2.614	-0.0007796	144818
-75.631	-0.3395	12.724	0.3796	-2.613	-0.0009075	144819
-75.676	0.2261	7.693	0.1342	-2.612	-0.0005047	144820
-75.393	-0.0257	12.621	-0.2260	-2.609	-0.0007828	144821
-79.314	-0.3056	9.919	0.5170	-2.608	-0.0005335	144822
-80.833	0.3499	8.123	-0.3772	-2.608	-0.0004957	144823
-77.652	0.1591	8.715	0.5974	-2.608	-0.0005607	144824
-80.119	0.0053	13.015	-0.3863	-2.606	-0.0005570	144825
-78.372	0.3345	11.995	0.4743	-2.606	-0.0006696	144826
-79.312	0.4323	10.698	0.3268	-2.604	-0.0008214	144827
-76.920	-0.3409	9.593	-0.4356	-2.601	-0.0006464	144828
-74.495	-0.1112	9.759	-0.1051	-2.600	-0.0006925	144829
-75.794	-0.1937	9.256	0.4457	-2.600	-0.0005177	144830
-77.109	0.0962	10.442	0.5079	-2.600	-0.0008139	144831
-74.629	-0.2445	12.329	0.1720	-2.600	-0.0007725	144832
-79.305	-0.1774	7.138	-0.6019	-2.597	-0.0006219	144833
-81.257	-0.0867	10.886	-0.3830	-2.597	-0.0006380	144834
-82.669	-0.1919	9.883	-0.0204	-2.597	-0.0004952	144835
-77.503	0.3748	11.382	-0.0639	-2.595	-0.0006329	144836
