-87.719	0.0496	8.304	0.1038	-2.633	0.0006230	14996
-81.600	0.5890	7.572	0.1230	-2.631	0.0005277	14997
-86.258	-0.5986	10.776	-0.0448	-2.631	0.0006737	14998
-83.320	-0.2000	7.061	-0.1399	-2.630	0.0007199	14999
-89.033	-0.0300	9.818	0.0246	-2.629	0.0007848	15000
-82.028	-0.4350	12.669	0.1167	-2.629	0.0006783	15001
-85.780	0.6285	9.171	-0.4113	-2.627	0.0007948	15002
-86.831	0.5515	8.748	0.2188	-2.627	0.0008463	15003
-84.953	-0.1840	8.564	0.5830	-2.626	0.0007862	15004
-82.844	0.4852	9.609	-0.0011	-2.626	0.0009180	15005
-83.347	0.2537	7.397	-0.2486	-2.626	0.0009066	15006
-84.815	-0.1836	7.960	0.0731	-2.624	0.0005830	15007
-85.211	0.2534	13.762	-0.0436	-2.624	0.0007909	15008
-85.516	0.5665	10.070	0.2483	-2.624	0.0007733	15009
-86.971	0.2833	7.933	0.2104	-2.624	0.0008807	15010
-86.176	-0.0875	10.652	0.0098	-2.623	0.0005857	15011
-82.542	-0.0383	12.018	-0.8381	-2.622	0.0005688	15012
-82.512	-0.3925	10.519	-0.8581	-2.622	0.0007261	15013
-87.593	-0.3861	11.607	-0.6391	-2.621	0.0009460	15014
-85.374	-0.2412	12.535	0.6270	-2.621	0.0009347	15015
-83.425	0.6872	9.449	-0.0829	-2.621	0.0008901	15016
-85.067	0.2200	11.191	0.0414	-2.621	0.0007545	15017
-82.273	-0.5151	10.022	-0.1669	-2.621	0.0007765	15018
-82.805	0.0827	10.012	-0.6166	-2.620	0.0006455	15019
-82.030	-0.6582	11.710	0.0807	-2.620	0.0006528	15020
-85.168	-0.6705	10.787	0.4904	-2.619	0.0007912	15021
-86.039	-0.0257	9.998	0.2936	-2.617	0.0005234	15022
-82.633	-0.3220	9.221	-0.0340	-2.617	0.0007299	15023
-84.049	-0.4594	10.959	-0.4831	-2.616	0.0007087	15024
-88.346	0.2918	10.481	-0.2895	-2.615	0.0008090	15025
-86.912	0.6544	11.002	-0.3022	-2.614	0.0007499	15026
-84.303	0.5701	11.726	0.5187	-2.614	0.0006764	15027
-85.130	0.4363	13.251	-0.2717	-2.612	0.0006356	15028
-81.498	-0.3248	9.319	-0.0854	-2.612	0.0007108	15029
-84.498	-0.1795	11.191	0.2748	-2.612	0.0007847	15030
-82.398	-0.0783	12.323	-0.1106	-2.611	0.0006960	15031
-82.165	-0.4026	10.701	-0.3026	-2.609	0.0008913	15032
-86.143	-0.7620	10.809	-0.0718	-2.605	0.0009594	15033
-85.197	0.0422	10.572	-1.0263	-2.605	0.0007127	15034
-85.871	-0.0229	10.739	-0.0250	-2.603	0.0007142	15035
-82.283	-0.1957	10.683	0.6958	-2.603	0.0007572	15036
-84.272	-0.2056	7.410	-0.0466	-2.603	0.0006394	15037
-84.880	-0.0080	7.886	-0.0340	-2.603	0.0007341	15038
-85.902	0.4048	10.863	-0.4773	-2.603	0.0008827	15039
-81.838	0.1402	7.541	0.3594	-2.602	0.0006383	15040
-84.776	0.0856	12.990	-0.4315	-2.601	0.0006502	15041
-86.269	-0.1017	9.027	0.5130	-2.600	0.0008493	15042
-82.042	0.0021	7.873	-0.1919	-2.600	0.0007644	15043
-82.738	0.1851	8.426	0.2360	-2.599	0.0008069	15044
-83.646	-0.1185	10.557	-0.6915	-2.598	0.0008560	15045
-86.602	-0.1949	10.838	-0.0786	-2.597	0.0008467	15046
-85.061	0.1652	13.769	0.2395	-2.597	0.0006534	15047
-84.193	0.0082	9.572	0.9600	-2.597	0.0005559	15048
-85.898	-0.2229	9.242	-0.3205	-2.597	0.0008863	15049
-81.407	-0.4178	8.743	0.4881	-2.597	0.0006164	15050
-82.116	0.0014	9.576	-0.4553	-2.596	0.0007333	15051
-83.417	-0.0271	10.416	-0.4888	-2.595	0.0005492	15052
-82.566	-0.3378	7.855	0.0055	-2.595	0.0008634	15053
-85.976	-0.3447	11.219	0.7816	-2.595	0.0006810	15054
-84.876	0.4459	10.851	-0.5835	-2.595	0.0004968	15055
-82.969	0.1978	7.973	0.0903	-2.594	0.0006405	15056
-84.048	0.4880	8.113	0.2401	-2.593	0.0007688	15057
-84.054	-0.2195	12.470	0.7682	-2.593	0.0005377	15058
-85.896	-0.1733	9.749	0.2402	-2.592	0.0008482	15059
-84.846	-0.1637	7.200	0.0796	-2.592	0.0006351	15060
-86.343	0.0609	11.767	-0.6046	-2.592	0.0007634	15061
-86.951	-0.3686	11.200	-0.0029	-2.592	0.0005521	15062
-84.010	0.0003	11.666	0.1805	-2.591	0.0006719	15063
-80.679	0.1820	11.101	-0.3354	-2.591	0.0006809	15064
-84.056	-0.2094	11.703	-0.0006	-2.588	0.0005308	15065
-85.211	0.5106	10.096	0.5925	-2.588	0.0007200	15066
-85.259	-0.5102	11.362	0.4599	-2.587	0.0006435	15067
-86.266	-0.4656	9.847	0.2538	-2.585	0.0009249	15068
-86.510	0.5120	9.357	0.2503	-2.584	0.0007566	15069
-84.309	0.5815	9.624	-0.4577	-2.583	0.0008814	15070
