-82.004	0.3054	7.217	-0.2546	-2.879	0.0001767	457460
-80.059	-0.6322	8.613	0.3736	-2.879	0.0002141	457461
-84.219	0.2341	10.929	-0.0414	-2.878	0.0003688	457462
-80.509	0.4773	9.429	-0.1532	-2.877	0.0003790	457463
-81.659	0.0195	10.180	0.3173	-2.877	0.0005328	457464
-80.709	0.2639	10.832	-0.8699	-2.877	0.0004177	457465
-81.322	-0.6031	10.818	0.0257	-2.877	0.0002239	457466
-79.065	-0.0971	12.176	-0.3756	-2.877	0.0001963	457467
-81.047	-0.3173	10.024	0.4413	-2.876	0.0004120	457468
-82.066	0.4272	8.840	0.0292	-2.876	0.0003874	457469
-85.027	0.3187	10.383	0.5815	-2.876	0.0004478	457470
-81.140	0.0995	7.280	0.6764	-2.874	0.0001853	457471
-84.391	0.3691	11.830	0.6806	-2.872	0.0002087	457472
-83.899	-0.0067	8.488	0.0059	-2.872	0.0004731	457473
-81.228	-0.4076	7.417	0.5949	-2.872	0.0002559	457474
-84.195	-0.0460	7.101	0.1411	-2.871	0.0002921	457475
-84.994	0.1090	10.314	0.5045	-2.871	0.0004245	457476
-81.373	-0.1573	10.160	0.6434	-2.869	0.0005319	457477
-84.216	-0.0683	9.019	-0.5457	-2.869	0.0002905	457478
-81.904	0.7490	11.305	-0.0317	-2.867	0.0002589	457479
-81.773	0.1679	6.821	-0.0170	-2.867	0.0004417	457480
-82.727	-0.4833	10.632	-0.3269	-2.867	0.0004890	457481
-85.236	0.5010	9.100	0.4529	-2.866	0.0002525	457482
-83.387	-0.2744	11.747	0.3557	-2.865	0.0003598	457483
-83.201	-0.3531	11.335	-0.2062	-2.865	0.0003063	457484
-83.131	0.0812	7.402	0.3214	-2.865	0.0004112	457485
-79.148	0.1371	8.908	-0.2064	-2.865	0.0003267	457486
-84.655	-0.0184	9.277	0.5987	-2.864	0.0005543	457487
-81.915	0.1113	10.406	-0.2130	-2.864	0.0003934	457488
