-77.840	-0.2428	11.738	-0.0626	-2.364	-0.0010995	118126
-76.649	0.4500	11.778	-0.7257	-2.363	-0.0007842	118127
-76.325	-0.0149	10.125	0.5255	-2.363	-0.0009860	118128
-74.066	0.0696	10.159	-0.5432	-2.363	-0.0010732	118129
-76.618	-0.4895	9.538	-0.1707	-2.363	-0.0011195	118130
-75.526	0.2710	9.539	-0.0292	-2.363	-0.0009416	118131
-74.660	0.0039	10.818	-0.5583	-2.362	-0.0011035	118132
-74.357	-0.2716	9.841	-0.5714	-2.360	-0.0009674	118133
-77.717	0.5157	9.062	-0.2075	-2.359	-0.0009885	118134
-78.850	0.7653	8.966	-0.1090	-2.359	-0.0009305	118135
-74.965	0.1107	7.175	-0.0008	-2.357	-0.0007902	118136
-76.452	-0.6153	11.140	0.1875	-2.356	-0.0007412	118137
-78.140	0.0381	9.957	-0.1600	-2.356	-0.0009013	118138
-76.191	-0.2556	12.637	-0.7673	-2.355	-0.0010067	118139
-76.239	0.0027	11.772	0.1224	-2.355	-0.0011047	118140
-78.571	-0.0830	9.575	-0.5827	-2.355	-0.0009403	118141
-75.856	0.0193	8.288	-0.5292	-2.354	-0.0008521	118142
-76.529	0.1766	11.016	-0.9184	-2.354	-0.0009926	118143
-77.221	-0.2805	12.025	0.2626	-2.353	-0.0009981	118144
-76.749	-0.0007	12.462	0.8172	-2.351	-0.0009827	118145
-74.863	-0.5432	10.578	-0.0849	-2.350	-0.0010042	118146
-78.370	-0.5777	10.765	0.0921	-2.348	-0.0007844	118147
-76.665	0.7631	8.134	0.3230	-2.348	-0.0009826	118148
-76.047	-0.6019	7.429	-0.0518	-2.346	-0.0008573	118149
-76.000	-0.0534	9.929	0.4645	-2.346	-0.0010353	118150
-72.600	0.1616	12.068	0.0191	-2.345	-0.0010809	118151
-76.705	-0.8297	8.956	-0.2185	-2.344	-0.0010419	118152
-76.535	-0.4746	13.213	0.2605	-2.344	-0.0009599	118153
-80.305	-0.3333	9.463	0.0054	-2.343	-0.0009896	118154
-79.635	-0.2402	11.390	-0.3598	-2.342	-0.0010298	118155
-76.225	-0.5101	12.624	-0.4091	-2.342	-0.0007092	118156
-75.473	0.1379	12.702	-0.1848	-2.342	-0.0008936	118157
-77.140	0.4259	7.998	0.0264	-2.340	-0.0008120	118158
-76.246	0.6797	11.098	0.3713	-2.339	-0.0009128	118159
-74.594	0.3730	13.190	-0.1666	-2.338	-0.0011820	118160
-77.382	0.3081	9.879	-0.5889	-2.338	-0.0008532	118161
