-81.907	0.2738	6.342	0.2194	-2.925	0.0002862
-82.816	0.0279	8.416	-0.621	-2.925	0.0001027
-82.582	-0.039	6.75	-0.1035	-2.925	7.45e-05
-85.464	-0.2285	11.019	0.3195	-2.922	0.0001652
-80.15	-0.4484	10.803	-0.0625	-2.921	0.0001261
-84.277	-0.2872	9.644	0.8206	-2.921	0.0002531
-85.015	-0.0982	10.609	-0.2759	-2.921	0.0002844
-80.559	-0.0121	10.712	-0.8119	-2.92	-1.18e-05
-81.109	0.314	8.841	0.3297	-2.92	-6.16e-05
-81.333	-0.1117	12.288	-0.062	-2.919	-2.4e-06
-83.377	-0.2262	13.252	-0.0996	-2.918	-2.5e-06
-79.847	0.1464	8.492	0.3946	-2.915	-3.06e-05
-78.833	-0.1348	7.744	0.0546	-2.915	2.94e-05
-80.435	-0.5742	7.803	-0.3602	-2.913	0.000112
-82.81	-0.4106	12.073	0.0584	-2.913	3.49e-05
-86.053	0.1531	8.192	0.2731	-2.912	0.0002472
-81.758	0.1535	9.912	0.0458	-2.912	0.0003014
-81.819	-0.0857	10.005	-0.1886	-2.912	8.36e-05
-81.208	0.2039	11.853	0.0102	-2.911	-1.05e-05
-78.986	-0.1634	8.587	-0.1134	-2.911	0.0001323
-81.853	-0.1983	12.223	-0.4579	-2.909	0.0001192
-80.483	-0.2649	12.299	0.1845	-2.909	-8.37e-05
-83.158	-0.1076	8.912	0.1611	-2.909	-0.0001084
-81.499	0.2536	9.794	0.5648	-2.909	0.0002749
-84.479	0.384	10.996	0.6242	-2.909	0.0002715
-81.424	-0.0227	6.947	0.4711	-2.908	0.0002901
-83.244	-0.2354	9.942	0.2998	-2.908	0.000242
-78.238	-0.1078	11.601	-0.0146	-2.907	0.0002892
-80.921	-0.4629	8.854	-0.6298	-2.904	-3.09e-05
-80.745	-0.2857	9.628	0.5368	-2.903	0.000204
-78.864	0.1981	10.114	-0.1048	-2.902	3.96e-05
-83.88	-0.0684	12.055	0.6952	-2.901	0.0001963
-80.172	-0.6308	10.045	-0.2388	-2.9	9.75e-05
-86.361	-0.3715	10.71	0.3271	-2.9	0.0003054
-84.869	0.0658	8.709	0.5885	-2.9	0.0002809
-81.309	0.2265	11.512	-0.0284	-2.899	0.0002174
-83.594	0.2394	9.511	0.4321	-2.898	-1.95e-05
-83.279	-0.7685	9.189	0.1737	-2.898	0.0002017
-84.854	0.4629	10.037	0.0488	-2.898	2.41e-05
-77.456	-0.4243	9.593	0.2075	-2.897	-2.91e-05
-83.136	-0.2477	8.374	-0.0234	-2.897	0.0001044
-81.119	-0.1166	9.444	0.6947	-2.897	0.0002116
-80.737	0.5639	10.587	-0.5229	-2.897	-4.79e-05
-78.435	0.0846	11.451	-0.668	-2.896	-6.29e-05
-78.923	-0.1961	9.54	-0.2795	-2.895	4.1e-06
-82.897	-0.3771	12.567	-0.3627	-2.894	9.87e-05
-83.059	-0.0944	8.738	0.4289	-2.894	8.74e-05
-78.994	0.1066	8.039	0.8289	-2.893	-0.0001257
-81.265	-0.1662	9.532	0.1792	-2.893	-6.68e-05
-83.919	-0.6676	9.601	-0.0897	-2.891	0.0003321
-78.91	0.4745	8.543	0.3691	-2.891	4.24e-05
-84.703	-0.1649	10.315	0.1877	-2.89	0.0001285
-79.908	0.1188	10.842	-0.4705	-2.89	0.0002578
-80.273	-0.3846	7.77	0.1767	-2.888	0.0001644
-81.309	0.2131	7.901	-0.348	-2.888	6.21e-05
-80.586	-0.0836	10.379	0.1565	-2.887	0.0002756
-84.805	0.1436	10.391	0.7775	-2.885	0.0001543
-84.005	-0.1984	10.353	-0.5909	-2.885	8.81e-05
-83.587	-0.195	10.874	0.2572	-2.884	-4.5e-05
-82.397	-0.012	11.733	0.1604	-2.884	0.0001787
-79.924	-0.1588	9.637	0.3906	-2.884	7.49e-05
-84.758	0.2743	9.996	0.4663	-2.882	0.0002304
-83.511	0.4055	11.278	0.4302	-2.881	0.0001051
-79.797	-0.4066	7.279	-0.2968	-2.878	-8.29e-05
-79.441	0.4532	8.897	0.2184	-2.878	0.0003364
-82.717	-0.2861	12.05	0.362	-2.878	0.0002364
-79.049	0.1712	11.975	-0.506	-2.878	-2.16e-05
-80.521	-0.7386	8.159	0.0296	-2.878	1.21e-05
-80.999	0.126	12.871	0.1134	-2.877	0.0001627
-81.292	-0.2157	11.444	-0.2731	-2.876	0.000207
-80.595	0.0079	10.146	-0.7335	-2.873	0.0001597
-84.823	-0.3147	10.717	-0.5905	-2.869	0.0001225
-83.229	-0.2645	10.452	0.4987	-2.868	0.0002777
-86.059	0.3109	10.944	-0.3748	-2.867	0.0003205
-83.467	0.1426	11.074	0.216	-2.866	-2.2e-06
-82.529	-0.0347	9.907	-0.6217	-2.864	4.18e-05
-80.901	-0.1058	11.46	0.6231	-2.864	-9.38e-05
-78.184	-0.099	11.655	0.3647	-2.863	-2.46e-05
-78.752	-0.1193	12.61	0.2226	-2.863	0.0001007
-82.031	-0.1752	8.652	-0.1962	-2.862	0.0001056
-82.048	-0.7017	10.072	0.3988	-2.862	-3.45e-05
-77.061	0.4579	8.882	0.0885	-2.861	-9.52e-05
-81.52	0.1322	12.266	0.6665	-2.859	0.0001677
-81.739	0.3814	6.604	0.0746	-2.858	0.0001259
-81.195	-0.2165	6.95	0.2256	-2.857	0.0002347
-82.873	-0.1579	10.473	0.356	-2.855	0.0001319
-83.642	-0.1791	11.034	0.7797	-2.854	0.0001875
-81.768	0.8347	9.635	0.2998	-2.854	6.68e-05
-83.683	0.282	8.487	-0.6842	-2.853	0.0001512
-83.021	-0.3275	9.121	-0.2953	-2.853	0.0001978
-83.082	-0.0742	10.167	0.185	-2.852	0.0001007
-85.021	0.317	8.768	-0.7093	-2.852	0.0002703
-79	-0.6079	8.549	0.1603	-2.851	8.12e-05
-82.347	-0.249	11.977	-0.3742	-2.851	0.0002488
-76.201	0.0422	8.92	-0.0895	-2.849	-1.94e-05
-83.546	-0.3546	11.593	-0.1629	-2.848	0.0001383
-77.779	0.1605	10.813	-0.6241	-2.847	6.54e-05
-79.127	-0.1506	10.252	-0.3965	-2.846	0.0003745
-81.73	-0.1117	6.964	-0.2564	-2.846	0.0001479
-83.673	-0.5421	10.113	0.1663	-2.846	0.0003141
-80.755	0.2977	8.817	0.3122	-2.846	8.8e-06
-81.996	0.4426	9.959	-0.2502	-2.844	-6.2e-05
-81.117	0.2063	6.422	0.4679	-2.844	1.39e-05
-79.009	0.0287	8.808	0.4846	-2.844	0.0002161
-81.677	0.444	9.906	0.8153	-2.844	0.0002252
-82.208	0.0886	8.648	0.3361	-2.843	-4.24e-05
-81.635	0.3695	12.838	-0.2327	-2.842	-3.29e-05
-80.292	-0.3518	10.913	-0.3564	-2.84	0.0001089
-79.2	-0.0221	7.622	0.4535	-2.839	-1.89e-05
-84.85	0.4849	10.443	0.4035	-2.839	0.0002348
-84.016	-0.3296	8.198	-0.2012	-2.837	-5.09e-05
-80.869	0.2082	8.969	0.6966	-2.836	0.0002593
-80.245	0.5335	12.652	0.5232	-2.835	-5.58e-05
-84.518	0.1335	10.336	-0.1069	-2.833	0.0001793
-80.519	0.4634	9.917	-0.8891	-2.832	0.0002276
-83.585	0.1826	8.596	0.0492	-2.832	0.0001711
-78.865	-0.1777	7.499	-0.0203	-2.83	-3.01e-05
-80.845	-0.2909	8.017	-0.3851	-2.83	2.2e-05
-82.397	0.3097	9.23	0.4027	-2.829	0.0002555
-84.601	-0.2598	9.166	-0.3245	-2.828	0.0002749
-81.33	-0.0559	6.598	0.4523	-2.828	0.0001542
-81.527	-0.1161	11.305	0.8296	-2.826	4.07e-05
-80.882	0.8141	8.821	-0.1903	-2.826	0.0001607
-82.128	0.4027	10.746	0.0624	-2.825	6.67e-05
-81.866	-0.2267	10.106	-0.6493	-2.824	0.0002033
-81.596	0.4193	9.547	0.1998	-2.824	0.0001199
-80.688	-0.423	7.623	-0.3078	-2.823	0.0003378
-79.367	0.6514	9.658	-0.3891	-2.822	9.72e-05
-82.198	-0.3102	7.495	0.4467	-2.822	-4.29e-05
-82.337	-0.1084	10.306	-0.0972	-2.822	0.0002943
-81.243	-0.0069	11.266	-0.9009	-2.821	0.0001402
-84.371	0.2792	11.914	0.1811	-2.819	0.0001069
-81.755	-0.1061	11.212	0.1451	-2.815	0.0001233
-83.672	-0.7199	10.901	-0.257	-2.814	0.0003856
-79.916	-0.0635	8.449	0.0039	-2.814	0.0001738
-83.03	-0.1779	7.58	-0.18	-2.812	0.000111
-81.97	-0.5961	9.592	0.6729	-2.81	-2.34e-05
-77.625	-0.1249	11.274	0.2243	-2.809	-6e-05
-81.626	0.3903	12.309	-0.4703	-2.808	0.0002355
-84.514	0.4441	9.056	0.6382	-2.808	0.0001562
-79.87	-0.0852	9.658	0.3126	-2.807	0.0001542
-84.632	0.5481	10.852	0.4652	-2.806	0.0001479
-79.597	0.5292	8.969	-0.0161	-2.806	0.0002509
-78.693	-0.3174	9.889	0.3687	-2.806	0.0002518
-82.751	0.2825	8.589	0.0016	-2.806	0.0003778
-78.267	0.1076	7.979	-0.3234	-2.805	0.0002274
-82.624	-0.047	12.567	-0.3069	-2.805	0.0003239
-84.475	-0.3152	9.683	0.4014	-2.804	0.0001465
-80.906	0.171	13.147	0.2489	-2.804	-4.36e-05
-79.174	0.0902	8.23	-0.453	-2.802	0.0003105
-83.149	0.4023	10.489	0.3689	-2.802	-6.61e-05
-82.797	-0.1889	13.057	-0.1052	-2.801	0.0002705
-79.706	-0.0756	6.828	0.4462	-2.801	0.0001223
-79.551	-0.3565	9.325	-0.2018	-2.801	-3.33e-05
-81.523	-0.2331	9.286	0.0469	-2.8	-0.0001248
-83.036	0.1524	8.264	-0.2225	-2.799	0.0002869
-82.043	0.4685	9.602	0.8597	-2.799	1.73e-05
-83.951	-0.3898	9.757	-0.028	-2.797	0.0003165
-80.014	-0.1215	11.707	0.6796	-2.795	0.0002664
-84.22	-0.7647	10.208	0.2814	-2.794	0.000231
-79.319	0.1435	7.513	0.0962	-2.794	1.65e-05
-83.708	0.3713	10.701	-0.0033	-2.791	0.0001925
-79.146	0.355	13.348	-0.108	-2.79	2.67e-05
-83.445	-0.277	9.937	-0.572	-2.79	0.0001817
-79.446	-0.0547	11.309	-0.5245	-2.789	0.0001077
-82.094	0.3363	9.882	-0.0946	-2.788	0.0002254
-82.289	0.2787	12.754	-0.2604	-2.787	1.43e-05
-78.43	0.2203	9.336	-0.456	-2.787	0.0001497
-81.288	-0.1887	9.057	-0.3221	-2.786	-9.2e-06
-81.116	-0.0744	12.509	0.1898	-2.786	0.0002428
-80.769	-0.3443	12.85	-0.3529	-2.785	3.77e-05
-81.047	0.432	7.499	0.057	-2.784	-3.55e-05
