-76.683	-.4192	11.021	.0858	-1.960	-.0010392
-75.852	-.6279	8.639	-.5935	-1.960	-.0010065
-76.532	-.3740	10.989	.7568	-1.959	-.0011702
-79.599	-.4126	9.884	-.0054	-1.958	-.0011293
-76.600	.1728	8.702	-.9999	-1.958	-.0009566
-76.047	.5818	8.738	-.0416	-1.958	-.0009756
-78.170	.4869	9.682	-.5572	-1.957	-.0009619
-72.996	-.2004	10.056	.1101	-1.957	-.0012327
-78.520	.0960	8.766	-.2165	-1.956	-.0011688
-75.877	.3346	10.511	-.3276	-1.955	-.0010569
-79.652	.2294	12.23	.0647	-1.954	-.0010428
-78.293	-.0704	9.542	.1347	-1.952	-.0012239
-73.310	.6381	9.281	-.4450	-1.952	-.0011250
-75.484	.1671	7.758	-.6650	-1.952	-.0010263
-76.158	.3753	11.766	.6780	-1.951	-.0010941
-73.798	.1472	9.994	.5866	-1.951	-.0010978
-74.539	-.6707	9.527	-.3420	-1.950	-.0011006
-74.568	.1226	10.307	-.2343	-1.949	-.0012837
-76.800	.3357	7.49	-.2572	-1.949	-.0010590
-74.443	-.2262	10.588	-.5455	-1.948	-.0010092
-78.867	-.5133	9.19	.0712	-1.948	-.0012264
-77.288	-.2709	8.182	.7459	-1.948	-.0010066
-74.435	-.3380	6.776	-.1060	-1.947	-.0010450
-75.538	.0479	7.078	.3619	-1.945	-.0009645
-71.726	-.1104	10.982	-.2667	-1.944	-.0011136
-75.902	-.0321	7.846	-.9283	-1.943	-.0010283
-76.970	-.0459	9.334	.4596	-1.943	-.0009452
-77.318	.0941	10.215	-.1805	-1.943	-.0010115
-78.403	-.1570	11.235	.1457	-1.943	-.0010264
-74.991	.2102	10.031	.1882	-1.942	-.0013076
-77.746	.1688	11.416	-.7986	-1.940	-.0010530
-76.434	-.1168	11.374	-.6774	-1.939	-.0011253
-78.499	-.0723	10.497	-.4495	-1.939	-.0011236
-75.467	-.5827	9.794	.1180	-1.939	-.0010132
-76.587	.2214	11.227	.2201	-1.938	-.0011898
-78.897	.5753	9.491	.1076	-1.938	-.0009837
-77.968	-.4591	10.893	-.4013	-1.937	-.0010094
-78.608	.3679	12.661	-.4137	-1.937	-.0008958
-76.066	-.3059	11.625	-.2910	-1.936	-.0008968
-74.916	-.1105	11.543	.5185	-1.936	-.0009403
-72.505	-.1852	8.066	-.0596	-1.935	-.0011245
-77.924	-.2222	7.468	.2502	-1.933	-.0008951
-76.352	.1011	6.855	.2339	-1.933	-.0011474
-80.072	.2125	11.545	.0798	-1.932	-.0010057
-76.505	.5197	10.278	-.2234	-1.932	-.0008836
-74.038	-.2537	9.991	.2440	-1.932	-.0012810
-73.499	-.1680	9.595	.2226	-1.932	-.0010004
-74.929	-.0390	6.961	.4788	-1.931	-.0011097
-73.179	-.1725	9.639	-.0126	-1.931	-.0010267
-74.689	-.0286	9.577	-.1610	-1.929	-.0008478
